place_id,place_name,coords,geometry
{'place_id': '100d3b8954976005'},BAT Centre,"[31.02406, -29.862, 31.02406, -29.862]",POINT (31.02406 -29.862)
"{'coordinates': {'type': 'Point', 'coordinates': [28.033024, -26.128762]}, 'place_id': '178a87b8e2eaa375'}","Sandton, South Africa","[27.9829939, -26.1362658, 28.1382322, -25.9811502]",POINT (28.06061305 -26.058708)
{'place_id': 'a8bc5c56f7e47b69'},"Sekgakgapeng, South Africa","[28.9550965, -24.1871202, 28.9895469, -24.1612698]",POINT (28.9723217 -24.174194999999997)
{'place_id': '1abfe1951f690f46'},"Ga-Mokone, South Africa","[28.1162334, -25.4451117, 28.1880454, -25.3736392]",POINT (28.1521394 -25.40937545)
{'place_id': 'c4f9384791b3e023'},"Prieska, South Africa","[28.1696868, -25.2454573, 28.1870695, -25.2343302]",POINT (28.17837815 -25.239893750000004)
{'place_id': '07d9ca090f087000'},Mary Fitzgerald Square,"[28.031259403500773, -26.20259610989904, 28.031259403500773, -26.20259610989904]",POINT (28.031259403500773 -26.20259610989904)
"{'coordinates': {'type': 'Point', 'coordinates': [28.03813, -26.20412]}, 'place_id': 'e564d30dc173d2a8'}","Johannesburg, South Africa","[27.7518557, -26.5126489, 28.1843404, -26.0396281]",POINT (27.968098050000002 -26.276138500000002)
{'place_id': '07d9cabfde080001'},Jordan Wine Estate,"[18.74542141212019, -33.94296564286038, 18.74542141212019, -33.94296564286038]",POINT (18.74542141212019 -33.94296564286038)
{'place_id': '4a7435ab90327875'},"Bultfontein, South Africa","[26.1225952, -28.3110886, 26.2169403, -28.2385832]",POINT (26.16976775 -28.2748359)
{'place_id': '10c1f6c294d79007'},Gandhi Square,"[28.04334819316864, -26.206686453258644, 28.04334819316864, -26.206686453258644]",POINT (28.04334819316864 -26.206686453258644)
"{'coordinates': {'type': 'Point', 'coordinates': [27.99376316, -25.99377441]}, 'place_id': 'd73e8f8ebdd03aff'}","Randburg, South Africa","[27.8925632, -26.1368652, 28.0223519, -25.9025742]",POINT (27.95745755 -26.0197197)
{'place_id': '17ab3fc6d4ef1bf3'},"Deelkraal, South Africa","[27.2821353, -26.4755756, 27.3391723, -26.445547]",POINT (27.3106538 -26.460561300000002)
{'place_id': '1036afb83b3d0a18'},"Ikutseng, South Africa","[24.8426752, -28.1381014, 24.8616505, -28.1172981]",POINT (24.852162849999996 -28.127699749999998)
{'place_id': 'f42586772f2779e0'},"Albertinia, South Africa","[21.5663567, -34.2141294, 21.6014078, -34.1915474]",POINT (21.583882250000002 -34.2028384)
{'place_id': '349c3457a7e3cd28'},"Mogale City, South Africa","[27.5279194, -25.9985633, 27.5426157, -25.9906813]",POINT (27.53526755 -25.9946223)
{'place_id': '2b2bbde789f9d18d'},"Tweeling, South Africa","[28.506755, -27.564712, 28.528731, -27.541243]",POINT (28.517743 -27.5529775)
"{'coordinates': {'type': 'Point', 'coordinates': [18.5691584, -33.8857949]}, 'place_id': 'db8a85083b631e4f'}","Parow, South Africa","[18.5572133, -33.944865, 18.6229821, -33.8575372]",POINT (18.5900977 -33.9012011)
{'place_id': 'bdff77a66b8521db'},"Barcelona, South Africa","[24.0166065, -30.6649815, 24.0393672, -30.6332565]",POINT (24.02798685 -30.649119000000002)
"{'coordinates': {'type': 'Point', 'coordinates': [28.05839539, -26.20465726]}, 'place_id': 'e564d30dc173d2a8'}","Johannesburg, South Africa","[27.7518557, -26.5126489, 28.1843404, -26.0396281]",POINT (27.968098050000002 -26.276138500000002)
{'place_id': '07d9f5fec3883000'},Shell,"[26.7066200619272, -30.687103976958195, 26.7066200619272, -30.687103976958195]",POINT (26.7066200619272 -30.687103976958195)
{'place_id': '07d9d5bd3bc82001'},Ekurhuleni Metropolitan Head Office,"[28.163126572005574, -26.218060447247748, 28.163126572005574, -26.218060447247748]",POINT (28.163126572005574 -26.218060447247748)
{'place_id': '111938145b14e002'},Bridge City Mall,"[30.9869435, -29.7269917, 30.9869435, -29.7269917]",POINT (30.9869435 -29.7269917)
{'place_id': '7f67ddf00834e58b'},"KwaDela, South Africa","[29.6604991, -26.4663442, 29.6682004, -26.4600291]",POINT (29.66434975 -26.46318665)
{'place_id': '90fb20411c9b2360'},"Steynsburg, South Africa","[25.7998047, -31.3016481, 25.8319005, -31.2893755]",POINT (25.8158526 -31.2955118)
{'place_id': '07d9c96cab484001'},Parliament of South Africa,"[18.419877, -33.926625, 18.419877, -33.926625]",POINT (18.419877 -33.926625)
{'place_id': '42f657297cef3753'},"Makeleketla, South Africa","[26.9849289, -28.5409895, 27.0114217, -28.521487]",POINT (26.9981753 -28.53123825)
{'place_id': '07d9e85437088001'},Engen,"[28.15996137127851, -26.29113985985537, 28.15996137127851, -26.29113985985537]",POINT (28.15996137127851 -26.29113985985537)
{'place_id': '395b60088265e59f'},"Ikageleng, South Africa","[26.0950772, -25.5689723, 26.1122081, -25.5527808]",POINT (26.103642649999998 -25.56087655)
{'place_id': '1d34a1cdf1c1ae40'},"Kekana Gardens, South Africa","[28.2995562, -25.3854108, 28.3128975, -25.3649334]",POINT (28.306226849999998 -25.3751721)
{'place_id': '07d9e186d7086002'},Eikendal Sportground,"[18.71418, -33.85055, 18.71418, -33.85055]",POINT (18.71418 -33.85055)
"{'place_id': '0e587c59401d0a27', 'coordinates': {'type': 'Point', 'coordinates': [28.20908, -25.75853]}}","Pretoria, South Africa","[27.9483035, -25.9157727, 28.4198285, -25.5894376]",POINT (28.184066 -25.75260515)
{'place_id': '2ca47706d03ea190'},"Clarens, South Africa","[28.4064674, -28.5279255, 28.4292569, -28.5003092]",POINT (28.41786215 -28.514117349999996)
"{'place_id': '1d9b85f4cd86b224', 'coordinates': {'type': 'Point', 'coordinates': [18.60949794, -33.84121403]}}","Bellville, South Africa","[18.589352, -33.9412227, 18.6772826, -33.8393269]",POINT (18.6333173 -33.8902748)
{'place_id': '07d9e7787cc83002'},Mangwanani River Valley Spa,"[28.00603936534049, -25.796762553910096, 28.00603936534049, -25.796762553910096]",POINT (28.00603936534049 -25.796762553910096)
{'place_id': '07d9e9ea2ec81001'},Mzinti,"[31.76249045394095, -25.700599297623796, 31.76249045394095, -25.700599297623796]",POINT (31.76249045394095 -25.700599297623796)
{'place_id': 'c54a06e511d6b4cd'},"Nobantu, South Africa","[28.8327172, -31.5267189, 28.864437, -31.479811]",POINT (28.8485771 -31.503264950000005)
{'place_id': '65f2ae45dda7c428'},"Cato Ridge, South Africa","[30.5743895, -29.7421851, 30.6521268, -29.6899659]",POINT (30.61325815 -29.716075500000002)
{'place_id': '07d9dfafdd884002'},RACE! SA,"[28.07413053283783, -26.0024017473895, 28.07413053283783, -26.0024017473895]",POINT (28.07413053283783 -26.0024017473895)
{'place_id': '07d9e90b48488001'},Port St Johns Golf Club,"[29.54641087169411, -31.623126279308686, 29.54641087169411, -31.623126279308686]",POINT (29.54641087169411 -31.623126279308686)
"{'place_id': '3c495402896e59e9', 'coordinates': {'type': 'Point', 'coordinates': [26.08568, -25.54468]}}","Zeerust, South Africa","[26.0631386, -25.5721943, 26.1101256, -25.5185197]",POINT (26.0866321 -25.545357)
{'place_id': 'c02bde491bd649e3'},"Shaka's Rock, South Africa","[31.2240401, -29.52687, 31.2343274, -29.5077961]",POINT (31.22918375 -29.51733305)
{'place_id': '07d9cdc07dc84002'},North West University Soccer Institute,"[25.60791972691078, -25.822563878302653, 25.60791972691078, -25.822563878302653]",POINT (25.60791972691078 -25.822563878302653)
"{'place_id': '8b9ec16fdc0d7e55', 'coordinates': {'type': 'Point', 'coordinates': [18.417396, -33.928992]}}","Cape Town, South Africa","[18.3180332, -34.35839, 18.6600898, -33.8849254]",POINT (18.4241 -33.9249)
"{'place_id': 'ce95c16ec6ba3d50', 'coordinates': {'type': 'Point', 'coordinates': [28.11659989, -26.18059681]}}","Bedfordview, South Africa","[28.1127369, -26.1967921, 28.1606167, -26.1491288]",POINT (28.1366768 -26.172960449999998)
{'place_id': '07d9f4077a082003'},Golden Harvest Park,"[27.954117875834118, -26.066161029155978, 27.954117875834118, -26.066161029155978]",POINT (27.954117875834118 -26.066161029155978)
{'place_id': '86b512ffe64a3389'},"Fort Hare, South Africa","[26.839237, -32.798729, 26.8601972, -32.779496]",POINT (26.8497171 -32.7891125)
{'place_id': '5baf66607b9a99e4'},"Libanon, South Africa","[27.5971652, -26.3656034, 27.6490326, -26.3269886]",POINT (27.623098900000002 -26.346296000000002)
"{'coordinates': {'type': 'Point', 'coordinates': [28.09457608, -25.89931892]}, 'place_id': 'cc95b56a28712044'}","Centurion, South Africa","[28.0010585, -25.9448996, 28.2712217, -25.7768617]",POINT (28.1361401 -25.860880649999995)
"{'coordinates': {'type': 'Point', 'coordinates': [18.70436444, -34.06395851]}, 'place_id': 'f1b64d284eaca351'}","Khayelitsha, South Africa","[18.631212, -34.0755934, 18.7404412, -34.0037497]",POINT (18.6858266 -34.03967155)
"{'coordinates': {'type': 'Point', 'coordinates': [18.45028338, -34.07333781]}, 'place_id': '8b9ec16fdc0d7e55'}","Cape Town, South Africa","[18.3180332, -34.35839, 18.6600898, -33.8849254]",POINT (18.4241 -33.9249)
"{'coordinates': {'type': 'Point', 'coordinates': [18.4245, -33.9255]}, 'place_id': '8b9ec16fdc0d7e55'}","Cape Town, South Africa","[18.3180332, -34.35839, 18.6600898, -33.8849254]",POINT (18.4241 -33.9249)
"{'coordinates': {'type': 'Point', 'coordinates': [30.95082142, -29.85498824]}, 'place_id': '9d7cae88ff6a29f5'}","Durban, South Africa","[30.8789097, -30.055938, 31.0662492, -29.7453336]",POINT (30.97257945 -29.9006358)
"{'coordinates': {'type': 'Point', 'coordinates': [26.2133126, -29.111725]}, 'place_id': '810e12ec4af983de'}","Bloemfontein, South Africa","[26.0019056, -29.2319585, 26.4243136, -28.9812176]",POINT (26.213109600000003 -29.10658805)
{'place_id': '07d9e75a0cc83001'},Klippenbosch,"[28.488162160604976, -25.905251495739176, 28.488162160604976, -25.905251495739176]",POINT (28.488162160604976 -25.905251495739176)
{'place_id': '07d9d5d7c8086001'},Chris Hani Sports Complex,"[27.86891996275076, -26.481224820458387, 27.86891996275076, -26.481224820458387]",POINT (27.86891996275076 -26.481224820458387)
{'place_id': '07d9e42d77886000'},Sandton Sun Hotel,"[28.051661169292764, -26.107322393370314, 28.051661169292764, -26.107322393370314]",POINT (28.051661169292764 -26.107322393370314)
{'place_id': '07d9c99e46c86002'},Kaya FM 95.9,"[28.03564272455429, -26.144297055292025, 28.03564272455429, -26.144297055292025]",POINT (28.03564272455429 -26.144297055292025)
{'place_id': '07d9e5f796087000'},Provincial Legislature Western Cape,"[18.419037715185464, -33.92443333723758, 18.419037715185464, -33.92443333723758]",POINT (18.419037715185464 -33.92443333723758)
{'place_id': '07d9d3057f484001'},Munitoria Tshwane Municipality,"[28.193563, -25.74436600253605, 28.193563, -25.74436600253605]",POINT (28.193563 -25.74436600253605)
"{'coordinates': {'type': 'Point', 'coordinates': [18.54182135, -33.90688432]}, 'place_id': '7026a1d156fc9bde'}","Goodwood, South Africa","[18.5277404, -33.9179079, 18.5795788, -33.8577141]",POINT (18.5536596 -33.887811)
"{'coordinates': {'type': 'Point', 'coordinates': [28.05856644, -26.2657561]}, 'place_id': 'e564d30dc173d2a8'}","Johannesburg, South Africa","[27.7518557, -26.5126489, 28.1843404, -26.0396281]",POINT (27.968098050000002 -26.276138500000002)
"{'coordinates': {'type': 'Point', 'coordinates': [28.48093, -26.11724]}, 'place_id': '520c2f1889369cd6'}","Etwatwa, South Africa","[28.4206798, -26.1363757, 28.4963169, -26.0821279]",POINT (28.45849835 -26.1092518)
"{'coordinates': {'type': 'Point', 'coordinates': [18.417396, -33.928992]}, 'place_id': '8b9ec16fdc0d7e55'}","Cape Town, South Africa","[18.3180332, -34.35839, 18.6600898, -33.8849254]",POINT (18.4241 -33.9249)
"{'coordinates': {'type': 'Point', 'coordinates': [28.32178295, -25.80357618]}, 'place_id': '0e587c59401d0a27'}","Pretoria, South Africa","[27.9483035, -25.9157727, 28.4198285, -25.5894376]",POINT (28.184066 -25.75260515)
"{'coordinates': {'type': 'Point', 'coordinates': [18.41515, -33.9259]}, 'place_id': '8b9ec16fdc0d7e55'}","Cape Town, South Africa","[18.3180332, -34.35839, 18.6600898, -33.8849254]",POINT (18.4241 -33.9249)
{'place_id': '82cead4776a99b96'},"Middeldrift, South Africa","[27.3936042, -24.8021669, 27.4129513, -24.7910189]",POINT (27.40327775 -24.796592900000004)
"{'coordinates': {'type': 'Point', 'coordinates': [18.5972, -33.8783]}, 'place_id': '1d9b85f4cd86b224'}","Bellville, South Africa","[18.589352, -33.9412227, 18.6772826, -33.8393269]",POINT (18.6333173 -33.8902748)
"{'coordinates': {'type': 'Point', 'coordinates': [27.94136524, -26.01833885]}, 'place_id': 'd73e8f8ebdd03aff'}","Randburg, South Africa","[27.8925632, -26.1368652, 28.0223519, -25.9025742]",POINT (27.95745755 -26.0197197)
"{'coordinates': {'type': 'Point', 'coordinates': [28.08803713, -26.12223172]}, 'place_id': 'e564d30dc173d2a8'}","Johannesburg, South Africa","[27.7518557, -26.5126489, 28.1843404, -26.0396281]",POINT (27.968098050000002 -26.276138500000002)
{'place_id': '07d9d61d3e480001'},Ramaphosa,"[28.187937686503805, -26.236176391661512, 28.187937686503805, -26.236176391661512]",POINT (28.187937686503805 -26.236176391661512)
"{'coordinates': {'type': 'Point', 'coordinates': [18.822746, -34.070156]}, 'place_id': 'b743bd4031dd59a1'}","Somerset West, South Africa","[18.7154438, -34.2703306, 18.980373, -33.9999679]",POINT (18.8479084 -34.13514925)
"{'coordinates': {'type': 'Point', 'coordinates': [27.86316028, -26.32789892]}, 'place_id': '4e21645930b9b531'}","Lenasia, South Africa","[27.810449, -26.3507302, 27.8879003, -26.2954462]",POINT (27.84917465 -26.3230882)
"{'coordinates': {'type': 'Point', 'coordinates': [18.8312199, -34.11556]}, 'place_id': '00d8d13a6f5fcedf'}","Strand, South Africa","[18.8100222, -34.1709801, 18.9287187, -34.0904234]",POINT (18.869370449999998 -34.13070175)
"{'coordinates': {'type': 'Point', 'coordinates': [30.776068, -29.743101]}, 'place_id': '0073649cf99ab69a'}","Ngcolosi, South Africa","[30.7433761, -29.755544, 30.8880658, -29.6675739]",POINT (30.81572095 -29.71155895)
{'place_id': '6267c2a942564b9d'},"Genazano, South Africa","[31.1420309, -29.6113782, 31.1707195, -29.5816831]",POINT (31.1563752 -29.59653065)
"{'coordinates': {'type': 'Point', 'coordinates': [27.834954, -25.482354]}, 'place_id': '1695283aedd1223e'}","Lethlabile, South Africa","[27.8268081, -25.5127478, 27.868113, -25.4581132]",POINT (27.84746055 -25.4854305)
{'place_id': '0a6403b7f5d66000'},The Turkish Table,"[28.240456, -25.752236, 28.240456, -25.752236]",POINT (28.240456 -25.752236)
{'place_id': '07d9da5bba483001'},Presbyterian Church,"[28.04351234436035, -25.50586700439453, 28.04351234436035, -25.50586700439453]",POINT (28.04351234436035 -25.50586700439453)
{'place_id': '0c5e2fc466d4d000'},Amajuba High School,"[29.96168, -27.734499, 29.96168, -27.734499]",POINT (29.96168 -27.734499)
"{'coordinates': {'type': 'Point', 'coordinates': [28.1049, -25.9956]}, 'place_id': '46c1b1ab24d7e11a'}","Midrand, South Africa","[28.0140761, -26.0572574, 28.1930256, -25.9195514]",POINT (28.10355085 -25.9884044)
"{'coordinates': {'type': 'Point', 'coordinates': [28.0897596, -26.1641872]}, 'place_id': 'e564d30dc173d2a8'}","Johannesburg, South Africa","[27.7518557, -26.5126489, 28.1843404, -26.0396281]",POINT (27.968098050000002 -26.276138500000002)
{'place_id': 'd6195ab9ab0110d1'},"Waterval Boven, South Africa","[30.3216469, -25.6515078, 30.3459459, -25.6275503]",POINT (30.333796399999997 -25.63952905)
{'place_id': '07d9d506ff085002'},Rand Club,"[28.041333539399137, -26.205881349420366, 28.041333539399137, -26.205881349420366]",POINT (28.041333539399137 -26.205881349420366)
"{'coordinates': {'type': 'Point', 'coordinates': [26.1597434, -29.1005937]}, 'place_id': '810e12ec4af983de'}","Bloemfontein, South Africa","[26.0019056, -29.2319585, 26.4243136, -28.9812176]",POINT (26.213109600000003 -29.10658805)
"{'coordinates': {'type': 'Point', 'coordinates': [18.42480814, -33.92546446]}, 'place_id': '8b9ec16fdc0d7e55'}","Cape Town, South Africa","[18.3180332, -34.35839, 18.6600898, -33.8849254]",POINT (18.4241 -33.9249)
"{'coordinates': {'type': 'Point', 'coordinates': [18.50651243, -34.01261174]}, 'place_id': '8b9ec16fdc0d7e55'}","Cape Town, South Africa","[18.3180332, -34.35839, 18.6600898, -33.8849254]",POINT (18.4241 -33.9249)
{'place_id': '07d9cdb879087002'},Tanzania High Commission in South Africa,"[28.221198300084364, -25.7413133163354, 28.221198300084364, -25.7413133163354]",POINT (28.221198300084364 -25.7413133163354)
"{'coordinates': {'type': 'Point', 'coordinates': [18.4240553, -33.9248685]}, 'place_id': '8b9ec16fdc0d7e55'}","Cape Town, South Africa","[18.3180332, -34.35839, 18.6600898, -33.8849254]",POINT (18.4241 -33.9249)
{'place_id': '07d9f2891d487001'},Maboneng,"[27.9609017658018, -26.242098804326687, 27.9609017658018, -26.242098804326687]",POINT (27.9609017658018 -26.242098804326687)
{'place_id': '07d9d0b912c88001'},Sekororo Show Ground,"[30.44206, -24.247076, 30.44206, -24.247076]",POINT (30.44206 -24.247076)
{'place_id': '1149310ad2576000'},Sasol Montague Gardens,"[18.5176438, -33.8678613, 18.5176438, -33.8678613]",POINT (18.5176438 -33.8678613)
"{'coordinates': {'type': 'Point', 'coordinates': [18.8419402, -33.91707706]}, 'place_id': '10a589c27fc19a4c'}","Stellenbosch, South Africa","[18.6844903, -34.0629343, 18.9821984, -33.7933616]",POINT (18.83334435 -33.928147949999996)
{'place_id': '8a5d1320c5f13d5b'},"Vaal Marina, South Africa","[28.2215759, -26.8880757, 28.2402899, -26.8645924]",POINT (28.2309329 -26.87633405)
"{'coordinates': {'type': 'Point', 'coordinates': [27.8938521, -26.238594]}, 'place_id': '7efc470da463c9f0'}","Soweto, South Africa","[27.7947598, -26.3054355, 27.9557837, -26.2074073]",POINT (27.875271750000007 -26.2564214)
"{'coordinates': {'type': 'Point', 'coordinates': [30.45099135, -30.72956256]}, 'place_id': 'c0211b1f89d6ea67'}","Umtentweni, South Africa","[30.4415942, -30.7399435, 30.4823405, -30.6966581]",POINT (30.461967350000002 -30.7183008)
"{'coordinates': {'type': 'Point', 'coordinates': [18.42518806, -33.92735528]}, 'place_id': '8b9ec16fdc0d7e55'}","Cape Town, South Africa","[18.3180332, -34.35839, 18.6600898, -33.8849254]",POINT (18.4241 -33.9249)
{'place_id': '07d9d64745488000'},New Brighton Soccer Stadium,"[25.60098, -33.903484, 25.60098, -33.903484]",POINT (25.60098 -33.903484)
"{'coordinates': {'type': 'Point', 'coordinates': [18.37772958, -34.09727455]}, 'place_id': 'b6f995358c6942da'}","Noordhoek, South Africa","[18.3569827, -34.1250184, 18.403929, -34.0777997]",POINT (18.38045585 -34.10140905)
"{'coordinates': {'type': 'Point', 'coordinates': [28.17813312, -26.00579672]}, 'place_id': '5cec72198f148645'}","Ebony Park, South Africa","[28.165292, -26.0086342, 28.1904336, -25.9902843]",POINT (28.1778628 -25.99945925)
"{'coordinates': {'type': 'Point', 'coordinates': [28.00739166, -26.175347]}, 'place_id': 'e564d30dc173d2a8'}","Johannesburg, South Africa","[27.7518557, -26.5126489, 28.1843404, -26.0396281]",POINT (27.968098050000002 -26.276138500000002)
"{'coordinates': {'type': 'Point', 'coordinates': [28.18866491, -25.861502]}, 'place_id': 'cc95b56a28712044'}","Centurion, South Africa","[28.0010585, -25.9448996, 28.2712217, -25.7768617]",POINT (28.1361401 -25.860880649999995)
"{'coordinates': {'type': 'Point', 'coordinates': [28.11736167, -25.45006]}, 'place_id': 'a6de57f8441398d4'}","Soshanguve, South Africa","[28.0390226, -25.6078888, 28.1503403, -25.367145]",POINT (28.09468145 -25.487516900000003)
{'place_id': '07d9d7c37e486002'},Polokwane,"[29.457222, -24.507858, 29.457222, -24.507858]",POINT (29.457222 -24.507858)
"{'coordinates': {'type': 'Point', 'coordinates': [18.46479, -33.9168]}, 'place_id': '5ccdc4a6f900a93f'}","Milnerton, South Africa","[18.4350199, -33.9208993, 18.5572133, -33.7259229]",POINT (18.4961166 -33.8234111)
"{'coordinates': {'type': 'Point', 'coordinates': [18.58207103, -33.9934001]}, 'place_id': '8d28591835e1c76c'}","Nyanga, South Africa","[18.5729078, -34.0018585, 18.5926983, -33.98306]",POINT (18.58280305 -33.992459249999996)
{'place_id': '0a74854985168005'},Lima Tapas Bar,"[28.012226, -26.024137, 28.012226, -26.024137]",POINT (28.012226 -26.024137)
"{'coordinates': {'type': 'Point', 'coordinates': [28.12532896, -26.18891708]}, 'place_id': 'ce95c16ec6ba3d50'}","Bedfordview, South Africa","[28.1127369, -26.1967921, 28.1606167, -26.1491288]",POINT (28.1366768 -26.172960449999998)
"{'coordinates': {'type': 'Point', 'coordinates': [28.23129069, -25.75443995]}, 'place_id': '0e587c59401d0a27'}","Pretoria, South Africa","[27.9483035, -25.9157727, 28.4198285, -25.5894376]",POINT (28.184066 -25.75260515)
{'place_id': '07d9ed009bc88000'},UNISA Sunnyside Campus,"[28.198095560073853, -25.758203625566566, 28.198095560073853, -25.758203625566566]",POINT (28.198095560073853 -25.758203625566566)
{'place_id': '0a63da5a7ed78000'},Tshwane University of Technology,"[28.194621, -25.74721, 28.194621, -25.74721]",POINT (28.194621 -25.74721)
{'place_id': 'b86943c6d40c5249'},"Frankfort, South Africa","[28.4630585, -27.3243179, 28.5492458, -27.2274399]",POINT (28.50615215 -27.275878900000002)
"{'coordinates': {'type': 'Point', 'coordinates': [31.9, -28.8833]}, 'place_id': '89dc7f094d61bf26'}","Esikhawini, South Africa","[31.8809948, -28.8926583, 31.9271734, -28.8555478]",POINT (31.9040841 -28.874103050000002)
"{'coordinates': {'type': 'Point', 'coordinates': [28.03777778, -26.19111111]}, 'place_id': 'e564d30dc173d2a8'}","Johannesburg, South Africa","[27.7518557, -26.5126489, 28.1843404, -26.0396281]",POINT (27.968098050000002 -26.276138500000002)
"{'coordinates': {'type': 'Point', 'coordinates': [28.208567, -25.75325]}, 'place_id': '0e587c59401d0a27'}","Pretoria, South Africa","[27.9483035, -25.9157727, 28.4198285, -25.5894376]",POINT (28.184066 -25.75260515)
{'place_id': '07d9ce9b20083000'},Sunnyside,"[28.206399461638693, -25.75459976459365, 28.206399461638693, -25.75459976459365]",POINT (28.206399461638693 -25.75459976459365)
"{'coordinates': {'type': 'Point', 'coordinates': [27.7639075, -26.2765874]}, 'place_id': '3af151fb875b3cc1'}","Westonaria, South Africa","[27.6347014, -26.3486742, 27.8153178, -26.2154804]",POINT (27.7250096 -26.2820773)
"{'coordinates': {'type': 'Point', 'coordinates': [19.24394314, -34.41912891]}, 'place_id': '3e7b74aed804d360'}","Hermanus, South Africa","[19.179036, -34.4380636, 19.3026716, -34.396046]",POINT (19.2408538 -34.4170548)
"{'coordinates': {'type': 'Point', 'coordinates': [28.03061757, -26.19003238]}, 'place_id': 'e564d30dc173d2a8'}","Johannesburg, South Africa","[27.7518557, -26.5126489, 28.1843404, -26.0396281]",POINT (27.968098050000002 -26.276138500000002)
"{'coordinates': {'type': 'Point', 'coordinates': [27.25, -25.66666667]}, 'place_id': '824bcfd389683242'}","Rustenburg, South Africa","[27.1197682, -25.8175774, 27.3357315, -25.5893772]",POINT (27.227749850000002 -25.703477300000003)
"{'coordinates': {'type': 'Point', 'coordinates': [18.49730636, -33.98570677]}, 'place_id': '8b9ec16fdc0d7e55'}","Cape Town, South Africa","[18.3180332, -34.35839, 18.6600898, -33.8849254]",POINT (18.4241 -33.9249)
{'place_id': '0fc36e4bd094d001'},Wits Art Museum,"[28.033063299136522, -26.1929536550257, 28.033063299136522, -26.1929536550257]",POINT (28.033063299136522 -26.1929536550257)
"{'coordinates': {'type': 'Point', 'coordinates': [28.27945183, -26.19147783]}, 'place_id': '80d77440d7bd9308'}","Boksburg, South Africa","[28.1894483, -26.4014473, 28.308244, -26.128581]",POINT (28.248846149999995 -26.26501415)
"{'coordinates': {'type': 'Point', 'coordinates': [28.377474, -26.220999]}, 'place_id': 'a4b4b7633f48b449'}","Brakpan, South Africa","[28.2604979, -26.4069205, 28.4157499, -26.1932132]",POINT (28.3381239 -26.30006685)
"{'coordinates': {'type': 'Point', 'coordinates': [30.69, -29.76]}, 'place_id': '3092a7a88eb4db2b'}","Drummond, South Africa","[30.6659262, -29.7833301, 30.7129475, -29.7433493]",POINT (30.68943685 -29.7633397)
{'place_id': '6e2a2b8a58990782'},"Sterkspruit, South Africa","[27.3479884, -30.5365402, 27.3839872, -30.5149163]",POINT (27.3659878 -30.52572825)
"{'place_id': 'e564d30dc173d2a8', 'coordinates': {'type': 'Point', 'coordinates': [28.05918846, -26.20431179]}}","Johannesburg, South Africa","[27.7518557, -26.5126489, 28.1843404, -26.0396281]",POINT (27.968098050000002 -26.276138500000002)
{'place_id': '07d9cdba8d485001'},Safari,"[28.493344538555565, -27.280223261478994, 28.493344538555565, -27.280223261478994]",POINT (28.493344538555565 -27.280223261478994)
"{'place_id': '8b9ec16fdc0d7e55', 'coordinates': {'type': 'Point', 'coordinates': [18.45028338, -34.07333781]}}","Cape Town, South Africa","[18.3180332, -34.35839, 18.6600898, -33.8849254]",POINT (18.4241 -33.9249)
{'place_id': '07d9ee3c9f882000'},Hillbrow Police Station,"[28.044662475585938, -26.188176117882374, 28.044662475585938, -26.188176117882374]",POINT (28.044662475585938 -26.188176117882374)
"{'place_id': '10a589c27fc19a4c', 'coordinates': {'type': 'Point', 'coordinates': [18.84646654, -33.88361641]}}","Stellenbosch, South Africa","[18.6844903, -34.0629343, 18.9821984, -33.7933616]",POINT (18.83334435 -33.928147949999996)
"{'place_id': '0e587c59401d0a27', 'coordinates': {'type': 'Point', 'coordinates': [28.10407233, -25.72093506]}}","Pretoria, South Africa","[27.9483035, -25.9157727, 28.4198285, -25.5894376]",POINT (28.184066 -25.75260515)
{'place_id': '07d9ec9824084002'},"Glenwood Spar, Goodwood","[18.537333067165854, -33.89672242189908, 18.537333067165854, -33.89672242189908]",POINT (18.537333067165854 -33.89672242189908)
{'place_id': '07d9ede9d1882000'},De Grendel Wine Estate,"[18.571553367407603, -33.8511935856519, 18.571553367407603, -33.8511935856519]",POINT (18.571553367407603 -33.8511935856519)
{'place_id': '07d9ed7a65480001'},Germiston Sports Club,"[28.168725522131155, -26.228670149000507, 28.168725522131155, -26.228670149000507]",POINT (28.168725522131155 -26.228670149000507)
{'place_id': '634196a0661cef8b'},"Maclear, South Africa","[28.3303507, -31.0952651, 28.3788779, -31.0624184]",POINT (28.3546143 -31.07884175)
"{'place_id': '0e587c59401d0a27', 'coordinates': {'type': 'Point', 'coordinates': [28.24557614, -25.7601617]}}","Pretoria, South Africa","[27.9483035, -25.9157727, 28.4198285, -25.5894376]",POINT (28.184066 -25.75260515)
"{'place_id': 'e564d30dc173d2a8', 'coordinates': {'type': 'Point', 'coordinates': [28.0421, -26.2047]}}","Johannesburg, South Africa","[27.7518557, -26.5126489, 28.1843404, -26.0396281]",POINT (27.968098050000002 -26.276138500000002)
{'place_id': '0fc35ab1c094f002'},Engen Wingfield Motors,"[18.53789557, -33.9065159, 18.53789557, -33.9065159]",POINT (18.53789557 -33.9065159)
"{'place_id': 'a6de57f8441398d4', 'coordinates': {'type': 'Point', 'coordinates': [28.0610224, -25.56066704]}}","Soshanguve, South Africa","[28.0390226, -25.6078888, 28.1503403, -25.367145]",POINT (28.09468145 -25.487516900000003)
