place_id,place_name,coords,geometry
"{'place_id': '8b9ec16fdc0d7e55', 'coordinates': {'type': 'Point', 'coordinates': [18.41762817, -33.91746687]}}","Cape Town, South Africa","[18.3180332, -34.35839, 18.6600898, -33.8849254]",POINT (18.4241 -33.9249)
{'place_id': 'c8a40abf2111ac3f'},"Durbanville, South Africa","[18.6233522, -33.8719079, 18.6991952, -33.8004446]",POINT (18.6612737 -33.836176249999994)
{'place_id': '07d9ed7eb0888001'},Sunnypark,"[28.203449249267578, -25.751468479516802, 28.203449249267578, -25.751468479516802]",POINT (28.203449249267578 -25.751468479516802)
{'place_id': 'c38cb800777ccdca'},"Tokoza, South Africa","[28.1169952, -26.3794924, 28.1458133, -26.324896]",POINT (28.131404250000003 -26.3521942)
{'place_id': 'a4b4b7633f48b449'},"Brakpan, South Africa","[28.2604979, -26.4069205, 28.4157499, -26.1932132]",POINT (28.3381239 -26.30006685)
{'place_id': '7026a1d156fc9bde'},"Goodwood, South Africa","[18.5277404, -33.9179079, 18.5795788, -33.8577141]",POINT (18.5536596 -33.887811)
{'place_id': '9cb62cf35dcf392d'},"Mabopane, South Africa","[27.9456449, -25.5511807, 28.0897592, -25.359426]",POINT (28.01770205 -25.45530335)
{'place_id': 'b964df62a07c6a22'},"Newcastle, South Africa","[29.8854332, -27.7995377, 30.0177879, -27.7042999]",POINT (29.951610549999998 -27.7519188)
{'place_id': 'ae6e929fb9774bf8'},"Ivory Park, South Africa","[28.1720362, -26.0208366, 28.2144473, -25.9754379]",POINT (28.19324175 -25.99813725)
{'place_id': '0779df21d6ed52c7'},"Utrecht, South Africa","[30.2640666, -27.7328383, 30.3636979, -27.6250832]",POINT (30.313882249999995 -27.67896075)
{'place_id': '5ba760f1dd0788aa'},"Kingsburgh, South Africa","[30.8128549, -30.1309811, 30.877622, -30.0496756]",POINT (30.84523845 -30.09032835)
{'place_id': '10f779476116e007'},One&Only Cape Town,"[18.416461381779996, -33.908668541891046, 18.416461381779996, -33.908668541891046]",POINT (18.416461381779996 -33.908668541891046)
"{'place_id': 'e43d16d39d29163b', 'coordinates': {'type': 'Point', 'coordinates': [29.5423, -31.6281]}}","Port Saint Johns, South Africa","[29.4977186, -31.6593032, 29.5733316, -31.5886624]",POINT (29.5355251 -31.6239828)
"{'place_id': '94fa4a4e67494449', 'coordinates': {'type': 'Point', 'coordinates': [31.0231369, -25.7679909]}}","Barberton, South Africa","[31.0052964, -25.8009503, 31.0675631, -25.7532058]",POINT (31.036429749999996 -25.77707805)
{'place_id': 'd60dc4d045ec0b66'},"Malamulele, South Africa","[30.6794077, -23.0359032, 30.7218533, -22.988121]",POINT (30.7006305 -23.0120121)
{'place_id': '13d8eb133d958000'},Hyde Park Corner,"[28.03333282470703, -26.125310755468522, 28.03333282470703, -26.125310755468522]",POINT (28.03333282470703 -26.125310755468522)
{'place_id': '451bbd00286ad78c'},"Greytown, South Africa","[30.5719668, -29.0922508, 30.6110992, -29.0506916]",POINT (30.591533 -29.071471199999998)
{'place_id': '951c388ff53dd524'},"Knysna, South Africa","[22.971565, -34.0861702, 23.1136812, -33.9921552]",POINT (23.0426231 -34.0391627)
{'place_id': '3446c07057af7f50'},"Brits, South Africa","[27.7640457, -25.6537075, 27.827404, -25.6158238]",POINT (27.795724850000003 -25.63476565)
{'place_id': '06a0e72dc29ff1e2'},"Badplaas, South Africa","[30.5556581, -25.9740621, 30.5936864, -25.9423754]",POINT (30.57467225 -25.95821875)
{'place_id': '5cec72198f148645'},"Ebony Park, South Africa","[28.165292, -26.0086342, 28.1904336, -25.9902843]",POINT (28.1778628 -25.99945925)
{'place_id': '07d9dd9fb4086004'},Muizenberg,"[18.459646513238372, -34.07919063980415, 18.459646513238372, -34.07919063980415]",POINT (18.459646513238372 -34.07919063980415)
{'place_id': '9ab8eb3a133c2d6a'},"Middelburg, South Africa","[29.4093511, -25.8328381, 29.5234928, -25.7013722]",POINT (29.466421949999997 -25.767105150000003)
{'place_id': '765d3df5f4ced4db'},"Worcester, South Africa","[19.3904441, -33.7057114, 19.5020643, -33.6116101]",POINT (19.4462542 -33.658660749999996)
{'place_id': '3531e62c4c090352'},"Pinetown, South Africa","[30.7168107, -29.897401, 30.9115717, -29.7774201]",POINT (30.8141912 -29.83741055)
{'place_id': 'a12a977f0f38cc67'},"Stilfontein, South Africa","[26.7272435, -26.9100953, 26.8979931, -26.8051071]",POINT (26.812618300000004 -26.857601199999998)
{'place_id': '4a1714afea001cb6'},"Seshego, South Africa","[29.3385506, -23.8729968, 29.4117258, -23.8247528]",POINT (29.375138200000002 -23.848874799999997)
{'place_id': 'fb0076b27a293f79'},"Kuils River, South Africa","[18.6562823, -33.9945276, 18.7455047, -33.9070668]",POINT (18.7008935 -33.9507972)
{'place_id': '10fb622bd9550000'},Goldfields Game Lodge,"[26.818869, -28.210306, 26.818869, -28.210306]",POINT (26.818869 -28.210306)
{'place_id': 'e12ce905d97d6813'},"Ngwelezana, South Africa","[31.8438648, -28.7864956, 31.8757, -28.7610989]",POINT (31.8597824 -28.77379725)
{'place_id': 'ddc816804ebed930'},"Robertson, South Africa","[19.8688741, -33.8279982, 19.9103544, -33.780949]",POINT (19.88961425 -33.8044736)
"{'place_id': 'd0848b8367022de8', 'coordinates': {'type': 'Point', 'coordinates': [29.48596949, -23.88545092]}}","Polokwane, South Africa","[29.3915768, -23.9976483, 29.5624256, -23.8348207]",POINT (29.4770012 -23.9162345)
{'place_id': '8bc92752b85dc16f'},"Tzaneen, South Africa","[30.136427, -23.8714734, 30.1836891, -23.8045445]",POINT (30.16005805 -23.83800895)
{'place_id': '00d8d13a6f5fcedf'},"Strand, South Africa","[18.8100222, -34.1709801, 18.9287187, -34.0904234]",POINT (18.869370449999998 -34.13070175)
{'place_id': 'd5a23180edcb8816'},"Newlands, South Africa","[30.9253692, -29.8038388, 31.0100979, -29.7612315]",POINT (30.96773355 -29.78253515)
{'place_id': 'f227c01256cb9826'},"Volksrust, South Africa","[29.852512, -27.3860233, 29.9267041, -27.3283017]",POINT (29.88960805 -27.3571625)
{'place_id': '6f5327e936b7d79d'},"Orkney, South Africa","[26.5912305, -27.0176281, 26.8764782, -26.8840733]",POINT (26.73385435 -26.9508507)
{'place_id': 'df6eef91c0b398f0'},"Mkhambathini, South Africa","[30.3943989, -30.0462003, 30.680372, -29.6255616]",POINT (30.53738545 -29.83588095)
{'place_id': '07d9d2a325082003'},Premier Hotel Regent,"[27.919306755065918, -33.02010703193018, 27.919306755065918, -33.02010703193018]",POINT (27.919306755065918 -33.02010703193018)
"{'place_id': '6444d281acdd5f98', 'coordinates': {'type': 'Point', 'coordinates': [18.6992159, -34.0003571]}}","Blue Downs, South Africa","[18.6247796, -34.0124945, 18.7273138, -33.9480826]",POINT (18.6760467 -33.98028855)
{'place_id': '07d9e7ab7b480001'},Louis Trichardt,"[29.804230766636135, -23.277161760394065, 29.804230766636135, -23.277161760394065]",POINT (29.804230766636135 -23.277161760394065)
"{'place_id': 'df6eef91c0b398f0', 'coordinates': {'type': 'Point', 'coordinates': [30.4959, -29.71405038]}}","Mkhambathini, South Africa","[30.3943989, -30.0462003, 30.680372, -29.6255616]",POINT (30.53738545 -29.83588095)
{'place_id': '07d9cebce1881000'},Beverley Hills,"[28.019968200308572, -25.99978459733856, 28.019968200308572, -25.99978459733856]",POINT (28.019968200308572 -25.99978459733856)
{'place_id': '8599b4fa0197d349'},"Wedela, South Africa","[27.3724297, -26.4728587, 27.3942092, -26.4539531]",POINT (27.383319450000002 -26.463405899999998)
{'place_id': '9c0a605beef121ef'},"Zwelitsha, South Africa","[27.408844, -32.9348475, 27.4469577, -32.9036664]",POINT (27.42790085 -32.91925695)
{'place_id': 'e76b82fd63966faf'},"Edenvale, South Africa","[28.1113844, -26.1631758, 28.1958331, -26.1055635]",POINT (28.15360875 -26.13436965)
{'place_id': '07d9f71e97886002'},Midrand,"[28.13627767001577, -26.026553534171033, 28.13627767001577, -26.026553534171033]",POINT (28.13627767001577 -26.026553534171033)
"{'place_id': 'e564d30dc173d2a8', 'coordinates': {'type': 'Point', 'coordinates': [28.0421, -26.2047]}}","Johannesburg, South Africa","[27.7518557, -26.5126489, 28.1843404, -26.0396281]",POINT (27.968098050000002 -26.276138500000002)
{'place_id': '2b4ce175000217d5'},"Refengkgotso, South Africa","[28.0448591, -26.9074122, 28.1163908, -26.8695613]",POINT (28.08062495 -26.88848675)
"{'place_id': 'c257bb97f95ba4c8', 'coordinates': {'type': 'Point', 'coordinates': [27.91528, -33.01583]}}","East London, South Africa","[27.7630661, -33.1028619, 27.9520989, -32.941166]",POINT (27.8575825 -33.02201395)
{'place_id': '7656dc775e110822'},"Clermont, South Africa","[30.8870846, -29.807034, 30.9271843, -29.7763082]",POINT (30.90713445 -29.791671100000002)
{'place_id': '07d9d31c6d885001'},Midway Mews,"[28.113082, -25.987152, 28.113082, -25.987152]",POINT (28.113082 -25.987152)
{'place_id': '07d9f146f5c84001'},CBD Durban,"[31.017985067915212, -29.85930813826932, 31.017985067915212, -29.85930813826932]",POINT (31.017985067915212 -29.85930813826932)
"{'place_id': '178a87b8e2eaa375', 'coordinates': {'type': 'Point', 'coordinates': [28.0552237, -26.1073303]}}","Sandton, South Africa","[27.9829939, -26.1362658, 28.1382322, -25.9811502]",POINT (28.06061305 -26.058708)
{'place_id': '6fc77c671e251c91'},"Simon's Town, South Africa","[18.3827376, -34.2230243, 18.4658577, -34.1316328]",POINT (18.42429765 -34.17732855)
"{'place_id': '0e428116fe291283', 'coordinates': {'type': 'Point', 'coordinates': [25.53005934, -33.97578732]}}","Port Elizabeth, South Africa","[25.406293, -34.0504982, 25.7043392, -33.7646257]",POINT (25.5553161 -33.90756195)
{'place_id': '5a387d9806553017'},"Gonubie, South Africa","[27.976928, -32.9600702, 28.0357203, -32.9260186]",POINT (28.00632415 -32.9430444)
{'place_id': 'cc58a83349145cf4'},"Tsakane, South Africa","[28.3411798, -26.3843287, 28.4242434, -26.3033436]",POINT (28.3827116 -26.34383615)
{'place_id': 'b4c5d90b1f1be609'},"Mpumalanga, South Africa","[30.5890085, -29.8534128, 30.7016304, -29.7852163]",POINT (30.64531945 -29.81931455)
{'place_id': 'ba3981af8c8037d2'},"Mossel Bay, South Africa","[22.0631011, -34.2091214, 22.1609897, -34.1576263]",POINT (22.1120454 -34.183373849999995)
{'place_id': '40e9b96d1467ef32'},"Mfuleni, South Africa","[18.6243894, -34.0395434, 18.7351933, -33.9856552]",POINT (18.67979135 -34.0125993)
{'place_id': '95a6f400665540cb'},"Plettenberg Bay, South Africa","[23.2227087, -34.1112774, 23.4126207, -33.9884379]",POINT (23.3176647 -34.04985765)
"{'place_id': 'cc95b56a28712044', 'coordinates': {'type': 'Point', 'coordinates': [28.1706, -25.8744]}}","Centurion, South Africa","[28.0010585, -25.9448996, 28.2712217, -25.7768617]",POINT (28.1361401 -25.860880649999995)
"{'place_id': 'cc95b56a28712044', 'coordinates': {'type': 'Point', 'coordinates': [28.18866491, -25.861502]}}","Centurion, South Africa","[28.0010585, -25.9448996, 28.2712217, -25.7768617]",POINT (28.1361401 -25.860880649999995)
{'place_id': 'b5eeb84c36e6de45'},"Lenyenye, South Africa","[30.2555351, -23.9852848, 30.2799406, -23.9610271]",POINT (30.26773785 -23.97315595)
{'place_id': 'ab021430dbf168a3'},"Hartenbos, South Africa","[22.0469016, -34.1772493, 22.127182, -34.0913531]",POINT (22.0870418 -34.134301199999996)
{'place_id': 'ce95c16ec6ba3d50'},"Bedfordview, South Africa","[28.1127369, -26.1967921, 28.1606167, -26.1491288]",POINT (28.1366768 -26.172960449999998)
{'place_id': '27d279474c96cdeb'},"Paarl, South Africa","[18.9085789, -33.7831191, 19.0227242, -33.6733063]",POINT (18.965651549999997 -33.7282127)
{'place_id': 'f0b6da213fbfb6c3'},"Standerton, South Africa","[29.1991849, -26.9834757, 29.2666426, -26.8976692]",POINT (29.23291375 -26.940572449999998)
{'place_id': '7625b06bb7a47da0'},"Parys, South Africa","[27.4343981, -26.9403852, 27.511349, -26.8851567]",POINT (27.47287355 -26.912770950000002)
{'place_id': '8a43c0dd53007c33'},"Iqadi, South Africa","[30.8254232, -29.7611744, 31.0145521, -29.5115319]",POINT (30.91998765 -29.63635315)
{'place_id': '07d9ceeacd080001'},Mount Fletcher,"[28.502992331499964, -30.689532689443762, 28.502992331499964, -30.689532689443762]",POINT (28.502992331499964 -30.689532689443762)
{'place_id': '470ca370dbd02669'},"Langa, South Africa","[18.5162475, -33.9534874, 18.5430182, -33.9382138]",POINT (18.52963285 -33.9458506)
{'place_id': '1abfe1951f690f46'},"Ga-Mokone, South Africa","[28.1162334, -25.4451117, 28.1880454, -25.3736392]",POINT (28.1521394 -25.40937545)
{'place_id': 'c0a64973d777361a'},"Kinross, South Africa","[29.0565953, -26.4274139, 29.1127552, -26.3962838]",POINT (29.08467525 -26.41184885)
{'place_id': '07d9f2c64f084001'},N1 South Toll Plaza,"[27.633941190792942, -26.859070890052585, 27.633941190792942, -26.859070890052585]",POINT (27.633941190792942 -26.859070890052585)
{'place_id': 'b070f98e099416e4'},"Pringle Bay, South Africa","[18.8098271, -34.3911965, 18.8671761, -34.3395792]",POINT (18.8385016 -34.365387850000005)
{'place_id': '8dbf0c2e40015ab2'},"Hills Haven, South Africa","[27.6499404, -26.3716711, 27.6670354, -26.3594338]",POINT (27.658487899999994 -26.36555245)
{'place_id': '07d9f5d7fe880001'},Chris Hani Baragwanath Hospital,"[27.94273853302002, -26.2606487373923, 27.94273853302002, -26.2606487373923]",POINT (27.94273853302002 -26.2606487373923)
{'place_id': '74b2aa05d95d374d'},"Ballito, South Africa","[31.1814119, -29.5723789, 31.22641, -29.5170926]",POINT (31.20391095 -29.544735750000005)
{'place_id': '42d0d3ea419db32b'},"Hebron, South Africa","[27.9830559, -25.5690122, 28.052422, -25.5180349]",POINT (28.01773895 -25.54352355)
"{'place_id': '10a589c27fc19a4c', 'coordinates': {'type': 'Point', 'coordinates': [18.84748577, -33.97291159]}}","Stellenbosch, South Africa","[18.6844903, -34.0629343, 18.9821984, -33.7933616]",POINT (18.83334435 -33.928147949999996)
{'place_id': 'b1d0f1517451841e'},"Hartbeespoort, South Africa","[27.7984631, -25.7779946, 27.9127676, -25.7125421]",POINT (27.85561535 -25.74526835)
{'place_id': '4781990f0b70ba7c'},"Saulsville, South Africa","[28.0180608, -25.8002531, 28.0683128, -25.7628725]",POINT (28.0431868 -25.7815628)
{'place_id': 'f88356c00e0dff05'},"Kathu, South Africa","[23.0314903, -27.716151, 23.0664951, -27.6808643]",POINT (23.048992699999996 -27.69850765)
{'place_id': '07d9ca12b5883005'},University of Cape Town,"[18.46048114147429, -33.95699221155992, 18.46048114147429, -33.95699221155992]",POINT (18.46048114147429 -33.95699221155992)
{'place_id': '94b3a1d404a1166d'},"Borwa, South Africa","[27.0269517, -29.2118074, 27.0361977, -29.1923801]",POINT (27.0315747 -29.202093750000003)
{'place_id': '14c1ee64df58e5a4'},"Arniston, South Africa","[20.2227463, -34.6744919, 20.2356425, -34.6600914]",POINT (20.2291944 -34.667291649999996)
{'place_id': '8191532c56166986'},"Botshabelo, South Africa","[26.654267, -29.301332, 26.746091, -29.192174]",POINT (26.700179 -29.246752999999995)
{'place_id': 'e5e14316a79d7ef4'},"King Williams Town, South Africa","[27.3485737, -32.9110672, 27.4337416, -32.835865]",POINT (27.39115765 -32.8734661)
{'place_id': '07d9d42eb5c83000'},Boksburg stadium,"[28.276355712553375, -26.235205357968102, 28.276355712553375, -26.235205357968102]",POINT (28.276355712553375 -26.235205357968102)
{'place_id': '3df576639a8863de'},"Betty's Bay, South Africa","[18.8481941, -34.3751818, 18.9717287, -34.3495941]",POINT (18.92051 -34.34747)
"{'place_id': '0e587c59401d0a27', 'coordinates': {'type': 'Point', 'coordinates': [28.1869, -25.7533]}}","Pretoria, South Africa","[27.9483035, -25.9157727, 28.4198285, -25.5894376]",POINT (28.184066 -25.75260515)
{'place_id': '14daebd495952004'},Radisson Red,"[28.042608, -26.141679, 28.042608, -26.141679]",POINT (28.042608 -26.141679)
{'place_id': '4e21645930b9b531'},"Lenasia, South Africa","[27.810449, -26.3507302, 27.8879003, -26.2954462]",POINT (27.84917465 -26.3230882)
{'place_id': '25293a36a62a2233'},"KwaGuqa, South Africa","[29.1029568, -25.8804206, 29.2348308, -25.8111344]",POINT (29.168893799999996 -25.8457775)
{'place_id': '7b359398c6f95a31'},"Kuruman, South Africa","[23.4087677, -27.4804017, 23.4655513, -27.4086538]",POINT (23.4371595 -27.44452775)
{'place_id': 'e4e259b0eab4b283'},"Diepkloof, South Africa","[27.9274609, -26.2655175, 27.9642311, -26.2315891]",POINT (27.945846000000003 -26.2485533)
"{'place_id': 'c884a1b7e3a91f5e', 'coordinates': {'type': 'Point', 'coordinates': [31.06863, -29.72452]}}","Umhlanga, South Africa","[31.0346564, -29.7608195, 31.0944587, -29.7082913]",POINT (31.06455755 -29.734555399999998)
{'place_id': 'fa7821f19d329af4'},"Mahwelereng, South Africa","[28.9637165, -24.1743689, 29.0080989, -24.1208169]",POINT (28.985907700000002 -24.1475929)
"{'place_id': '42dfd07e3a20e0ee', 'coordinates': {'type': 'Point', 'coordinates': [18.707796, -33.865533]}}","Brackenfell, South Africa","[18.6705652, -33.9098713, 18.7487481, -33.85319]",POINT (18.70965665 -33.88153065)
{'place_id': 'c236f777d458f584'},"Melville, South Africa","[30.5102593, -30.6646177, 30.5273655, -30.646261]",POINT (30.518812399999998 -30.65543935)
{'place_id': 'a627b5d30dd4ec66'},"Randfontein, South Africa","[27.5451179, -26.2794983, 27.777813, -26.0954594]",POINT (27.66146545 -26.187478849999998)
{'place_id': '7121af66477b3dda'},"Hillcrest, South Africa","[30.7524863, -29.800967, 30.7882594, -29.7526323]",POINT (30.77037285 -29.77679965)
"{'place_id': '8b9ec16fdc0d7e55', 'coordinates': {'type': 'Point', 'coordinates': [18.42559576, -33.91891557]}}","Cape Town, South Africa","[18.3180332, -34.35839, 18.6600898, -33.8849254]",POINT (18.4241 -33.9249)
{'place_id': '5d0848469750cde4'},"Nzalabantu, South Africa","[32.1252098, -28.7613754, 32.1977668, -28.699193]",POINT (32.1614883 -28.730284200000003)
{'place_id': '07d9e3b909c85003'},Loftus Versfeld Stadium,"[28.222626140771332, -25.75340898761353, 28.222626140771332, -25.75340898761353]",POINT (28.222626140771332 -25.75340898761353)
{'place_id': '0d25e3ea4bf25fc3'},"Sakhile, South Africa","[29.1946107, -26.9837338, 29.2289972, -26.9550425]",POINT (29.211803949999997 -26.96938815)
{'place_id': '07d9cb1429c87001'},Cape Town Harbour,"[18.42065887291774, -33.905269033774566, 18.42065887291774, -33.905269033774566]",POINT (18.42065887291774 -33.905269033774566)
{'place_id': '99f6826e62a015ce'},"Harrismith, South Africa","[29.0484173, -28.3456685, 29.2200152, -28.2021587]",POINT (29.13421625 -28.2739136)
"{'place_id': 'e564d30dc173d2a8', 'coordinates': {'type': 'Point', 'coordinates': [28.0174, -26.1396]}}","Johannesburg, South Africa","[27.7518557, -26.5126489, 28.1843404, -26.0396281]",POINT (27.968098050000002 -26.276138500000002)
{'place_id': 'af5141916468f1a7'},"Welkom, South Africa","[26.6531735, -28.0087128, 26.8045557, -27.8937977]",POINT (26.728864600000005 -27.951255250000003)
{'place_id': '557dd67203c6e04c'},"Vereeniging, South Africa","[27.8525058, -26.7255165, 28.0249225, -26.5247946]",POINT (27.93871415 -26.625155550000002)
{'place_id': '07d9e9c65c487000'},Sassa Gamalakhe,"[30.338636, -30.811008, 30.338636, -30.811008]",POINT (30.338636 -30.811008)
{'place_id': 'a8739d4a5c840b75'},"Randvaal, South Africa","[27.9717131, -26.5663916, 28.1017807, -26.4747614]",POINT (28.036746899999994 -26.5205765)
{'place_id': '07d9eb2523083001'},Acornhoek Mega City,"[31.04951449190742, -24.599183316256628, 31.04951449190742, -24.599183316256628]",POINT (31.04951449190742 -24.599183316256628)
{'place_id': 'afeb9f3d18dc109e'},"Dundee, South Africa","[30.1998356, -28.2, 30.2672086, -28.1265939]",POINT (30.233522100000002 -28.16329695)
"{'place_id': '52e073e7724385c3', 'coordinates': {'type': 'Point', 'coordinates': [30.38767584, -29.58750741]}}","Pietermaritzburg, South Africa","[30.2563496, -29.6999989, 30.4512134, -29.5328007]",POINT (30.3537815 -29.6163998)
{'place_id': '9c305d8ab05456fc'},"Vryheid, South Africa","[30.7725051, -27.7969165, 30.8363018, -27.7536281]",POINT (30.80440345 -27.775272299999997)
{'place_id': 'f5ee6871a8483c2d'},"Malalane, South Africa","[31.494, -25.5018466, 31.575445, -25.4509491]",POINT (31.534722499999997 -25.476397849999998)
"{'place_id': '8b9ec16fdc0d7e55', 'coordinates': {'type': 'Point', 'coordinates': [18.4156696, -33.92551084]}}","Cape Town, South Africa","[18.3180332, -34.35839, 18.6600898, -33.8849254]",POINT (18.4241 -33.9249)
{'place_id': '66b9e3481082814a'},"Kirkwood, South Africa","[25.4280841, -33.4088232, 25.4594982, -33.3820505]",POINT (25.44379115 -33.395436849999996)
{'place_id': '0cc5804d22d50000'},Summit Sky Bar And Grill,"[28.270817, -25.78532, 28.270817, -25.78532]",POINT (28.270817 -25.78532)
{'place_id': 'f11f13da485181c3'},"Guguletu, South Africa","[18.5585053, -34.0024526, 18.5874865, -33.9618869]",POINT (18.572995900000002 -33.98216975)
"{'place_id': '7efc470da463c9f0', 'coordinates': {'type': 'Point', 'coordinates': [27.8667, -26.2667]}}","Soweto, South Africa","[27.7947598, -26.3054355, 27.9557837, -26.2074073]",POINT (27.875271750000007 -26.2564214)
"{'place_id': 'e564d30dc173d2a8', 'coordinates': {'type': 'Point', 'coordinates': [28.04207012, -26.2160877]}}","Johannesburg, South Africa","[27.7518557, -26.5126489, 28.1843404, -26.0396281]",POINT (27.968098050000002 -26.276138500000002)
